source,target,datetime
tiagopeixoto,NetContagions,2018-06-11 10:31:38+00:00
tiagopeixoto,PLOSONE,2018-06-04 18:40:05+00:00
tiagopeixoto,PiratePeel,2018-05-04 00:22:21+00:00
tiagopeixoto,PiratePeel,2018-05-15 12:52:34+00:00
tiagopeixoto,PiratePeel,2018-05-17 09:08:25+00:00
tiagopeixoto,PiratePeel,2018-05-17 19:57:48+00:00
tiagopeixoto,PiratePeel,2018-05-29 07:15:45+00:00
tiagopeixoto,PiratePeel,2018-06-04 21:02:17+00:00
tiagopeixoto,PiratePeel,2018-06-07 17:09:43+00:00
tiagopeixoto,PiratePeel,2018-06-07 17:42:35+00:00
tiagopeixoto,PiratePeel,2018-06-07 18:41:49+00:00
tiagopeixoto,PiratePeel,2018-06-07 19:07:48+00:00
tiagopeixoto,PiratePeel,2018-06-11 08:24:04+00:00
tiagopeixoto,PiratePeel,2018-06-11 10:19:21+00:00
tiagopeixoto,PiratePeel,2018-06-11 12:57:21+00:00
tiagopeixoto,PiratePeel,2018-06-11 13:39:11+00:00
tiagopeixoto,_AlexArenas,2018-05-16 10:48:30+00:00
tiagopeixoto,aaronclauset,2018-05-09 19:52:59+00:00
tiagopeixoto,aaronclauset,2018-05-17 17:07:49+00:00
tiagopeixoto,aaronclauset,2018-05-28 19:41:34+00:00
tiagopeixoto,aaronclauset,2018-05-31 14:58:42+00:00
tiagopeixoto,aaronclauset,2018-06-11 07:36:25+00:00
tiagopeixoto,aaronclauset,2018-06-12 07:16:57+00:00
tiagopeixoto,cosnet_bifi,2018-04-25 08:12:27+00:00
tiagopeixoto,elisa_omodei,2018-06-04 17:27:45+00:00
tiagopeixoto,elisa_omodei,2018-06-11 13:36:11+00:00
tiagopeixoto,luyibov,2018-05-19 09:58:46+00:00
tiagopeixoto,manlius84,2018-05-22 19:51:53+00:00
tiagopeixoto,manlius84,2018-05-30 16:05:25+00:00
tiagopeixoto,manlius84,2018-06-04 17:39:53+00:00
tiagopeixoto,mtizzoni,2018-06-11 10:13:55+00:00
tiagopeixoto,sdwfrost,2018-06-11 10:30:55+00:00
tiagopeixoto,svscarpino,2018-04-30 09:24:48+00:00
tiagopeixoto,svscarpino,2018-06-11 10:03:04+00:00
tinaeliassi,GuidoCaldarelli,2018-06-09 19:13:51+00:00
tinaeliassi,GuidoCaldarelli,2018-06-11 19:45:48+00:00
tinaeliassi,GuidoCaldarelli,2018-06-11 20:27:04+00:00
tinaeliassi,PiratePeel,2018-06-11 20:19:50+00:00
tinaeliassi,a_baronca,2018-06-08 06:51:46+00:00
tinaeliassi,aaronclauset,2018-06-11 07:36:25+00:00
tinaeliassi,ciro,2018-06-03 08:59:36+00:00
tinaeliassi,ciro,2018-06-07 10:24:55+00:00
tinaeliassi,cosnet_bifi,2018-06-04 08:26:15+00:00
tinaeliassi,cosnet_bifi,2018-06-11 19:50:12+00:00
tinaeliassi,netsci2018,2018-06-01 13:46:24+00:00
tinaeliassi,netsci2018,2018-06-04 09:00:01+00:00
tinaeliassi,netsci2018,2018-06-05 11:00:00+00:00
tinaeliassi,netsci2018,2018-06-05 14:51:30+00:00
tinaeliassi,netsci2018,2018-06-08 15:19:01+00:00
tinaeliassi,netsci2018,2018-06-09 19:13:53+00:00
tinaeliassi,ryanjgallag,2018-06-02 12:46:27+00:00
tinaeliassi,svscarpino,2018-06-09 20:51:14+00:00
tinaeliassi,vcolizza,2018-06-01 19:37:33+00:00
tinaeliassi,vcolizza,2018-06-04 09:09:30+00:00
tinaeliassi,vcolizza,2018-06-08 09:26:43+00:00
tinaeliassi,vcolizza,2018-06-09 11:08:29+00:00
tinaeliassi,vcolizza,2018-06-09 18:43:59+00:00
tinaeliassi,vcolizza,2018-06-10 13:03:42+00:00
tinaeliassi,vcolizza,2018-06-11 04:58:36+00:00
tinaeliassi,vcolizza,2018-06-11 05:35:01+00:00
tinaeliassi,vcolizza,2018-06-11 05:41:33+00:00
toshi_tanizawa,Tatmann9,2017-06-23 12:31:20+00:00
toshi_tanizawa,Tatmann9,2017-10-25 10:36:20+00:00
toshi_tanizawa,Tatmann9,2017-10-25 10:37:57+00:00
toshi_tanizawa,aaronclauset,2017-06-20 19:29:55+00:00
toshi_tanizawa,aaronclauset,2018-01-09 19:47:33+00:00
toshi_tanizawa,aaronclauset,2018-05-31 14:58:42+00:00
toshi_tanizawa,cosnet_bifi,2017-10-08 11:43:47+00:00
toshi_tanizawa,netsci2018,2017-08-24 13:31:47+00:00
toshi_tanizawa,oneofyen,2017-07-13 14:25:21+00:00
toshi_tanizawa,oneofyen,2017-07-29 07:18:29+00:00
toshi_tanizawa,oneofyen,2018-05-18 17:31:49+00:00
trovdimi,lajello,2018-06-12 07:21:19+00:00
trovdimi,mstrohm,2018-04-27 15:10:56+00:00
trovdimi,net_science,2018-06-12 07:05:24+00:00
urban_stevie,urban_stevie,2013-11-07 08:39:59+00:00
urban_stevie,urban_stevie,2014-01-27 17:50:33+00:00
urban_stevie,urban_stevie,2014-08-29 19:36:59+00:00
vcolizza,GuidoCaldarelli,2018-06-04 12:59:24+00:00
vcolizza,GuidoCaldarelli,2018-06-09 19:13:51+00:00
vcolizza,GuidoCaldarelli,2018-06-12 07:07:14+00:00
vcolizza,JacobBiamonte,2018-02-27 14:46:01+00:00
vcolizza,LHDnets,2018-06-09 09:34:35+00:00
vcolizza,LHDnets,2018-06-10 14:26:00+00:00
vcolizza,LHDnets,2018-06-10 14:31:19+00:00
vcolizza,NetContagions,2018-06-11 07:10:46+00:00
vcolizza,NetContagions,2018-06-11 10:31:38+00:00
vcolizza,PLOSONE,2018-06-04 18:40:05+00:00
vcolizza,PLOSONE,2018-06-11 14:15:15+00:00
vcolizza,RowlandKao,2018-06-11 22:30:10+00:00
vcolizza,Shugars,2018-03-06 20:49:24+00:00
vcolizza,bansallab,2018-03-05 03:40:08+00:00
vcolizza,bansallab,2018-04-06 16:10:24+00:00
vcolizza,bansallab,2018-05-16 19:37:21+00:00
vcolizza,bansallab,2018-05-17 14:58:32+00:00
vcolizza,bansallab,2018-05-17 15:13:27+00:00
vcolizza,bansallab,2018-05-25 20:58:56+00:00
vcolizza,bansallab,2018-06-10 17:47:35+00:00
vcolizza,bansallab,2018-06-11 17:43:20+00:00
vcolizza,bansallab,2018-06-12 06:54:58+00:00
vcolizza,ciro,2018-02-26 09:12:02+00:00
vcolizza,ciro,2018-06-11 12:53:32+00:00
vcolizza,ciro,2018-06-11 13:21:27+00:00
vcolizza,cosnet_bifi,2018-02-27 11:42:51+00:00
vcolizza,cosnet_bifi,2018-02-27 13:02:38+00:00
vcolizza,cosnet_bifi,2018-04-19 12:50:14+00:00
vcolizza,cosnet_bifi,2018-05-15 12:01:37+00:00
vcolizza,cosnet_bifi,2018-05-17 08:23:44+00:00
vcolizza,cosnet_bifi,2018-06-04 08:26:15+00:00
vcolizza,cosnet_bifi,2018-06-10 13:08:29+00:00
vcolizza,emanudelfava,2018-06-11 07:19:48+00:00
vcolizza,emanudelfava,2018-06-11 10:27:57+00:00
vcolizza,emanudelfava,2018-06-11 14:10:18+00:00
vcolizza,jabawack,2018-06-10 18:12:04+00:00
vcolizza,juniperlov,2018-03-05 22:47:48+00:00
vcolizza,leoferres,2018-02-26 09:28:06+00:00
vcolizza,mtizzoni,2018-06-11 10:13:55+00:00
vcolizza,mtizzoni,2018-06-11 14:12:52+00:00
vcolizza,mtizzoni,2018-06-11 19:53:27+00:00
vcolizza,net_science,2018-05-25 15:41:29+00:00
vcolizza,netsci2018,2018-03-05 09:43:54+00:00
vcolizza,netsci2018,2018-03-07 13:24:50+00:00
vcolizza,netsci2018,2018-03-08 09:35:22+00:00
vcolizza,netsci2018,2018-04-23 10:30:00+00:00
vcolizza,netsci2018,2018-05-08 08:38:23+00:00
vcolizza,netsci2018,2018-05-08 11:50:00+00:00
vcolizza,netsci2018,2018-05-14 11:07:49+00:00
vcolizza,netsci2018,2018-05-14 11:14:13+00:00
vcolizza,netsci2018,2018-05-14 11:17:19+00:00
vcolizza,netsci2018,2018-05-14 11:18:43+00:00
vcolizza,netsci2018,2018-05-25 15:36:42+00:00
vcolizza,netsci2018,2018-05-28 14:26:23+00:00
vcolizza,netsci2018,2018-05-30 11:00:22+00:00
vcolizza,netsci2018,2018-06-01 13:46:24+00:00
vcolizza,netsci2018,2018-06-04 09:00:01+00:00
vcolizza,netsci2018,2018-06-05 11:00:00+00:00
vcolizza,netsci2018,2018-06-05 14:51:30+00:00
vcolizza,netsci2018,2018-06-08 15:19:01+00:00
vcolizza,netsci2018,2018-06-09 19:13:53+00:00
vcolizza,oneofyen,2018-06-10 12:44:14+00:00
vcolizza,ronaldomenezes,2018-06-10 11:45:42+00:00
vcolizza,spornslab,2018-06-10 13:33:57+00:00
vcolizza,svscarpino,2018-03-06 20:55:55+00:00
vcolizza,svscarpino,2018-04-06 16:30:13+00:00
vcolizza,svscarpino,2018-06-10 11:04:51+00:00
vcolizza,svscarpino,2018-06-11 08:14:14+00:00
vcolizza,svscarpino,2018-06-11 10:03:04+00:00
vcolizza,svscarpino,2018-06-11 18:52:29+00:00
vcolizza,tinaeliassi,2018-03-06 20:46:52+00:00
vincentgauthier,jabawack,2016-11-03 04:15:31+00:00
yoed_kenett,a_baronca,2018-06-10 12:47:48+00:00
yoed_kenett,spornslab,2018-04-11 13:47:15+00:00
